o_zone_id,d_zone_id,volume
562,1558,10
562,1559,10
562,1562,10
562,1564,10
562,1565,10
562,1566,10
562,1570,10
562,1573,10
562,1577,10
562,1581,10
562,1584,10
562,1589,10
562,1650,10
562,1659,10
562,1663,10
562,1673,10
562,1703,10
562,1706,10
562,1707,10
562,1708,10
562,1720,10
562,1726,10
562,1800,10
562,1833,10
562,1846,10
562,1866,10
562,1867,10
562,1868,10
562,1875,10
562,1876,10
562,1879,10
562,1885,10
562,1896,10
562,1897,10
562,1898,10
562,1900,10
562,1911,10
562,1912,10
562,1913,10
562,1915,10
562,1919,10
562,1920,10
562,1923,10
563,47,10
563,66,10
563,67,10
563,68,10
563,70,10
563,73,10
563,77,10
563,86,10
563,87,10
563,88,10
563,90,10
563,96,10
563,97,10
563,98,10
563,99,10
563,102,10
563,103,10
563,105,10
563,106,10
563,167,10
563,231,10
563,248,10
563,249,10
563,392,10
563,496,10
563,499,10
563,501,10
563,515,10
563,529,10
563,532,10
563,547,10
563,548,10
563,558,10
563,562,10
563,584,10
563,613,10
563,614,10
563,655,10
563,660,10
563,661,10
563,666,10
563,668,10
563,679,10
563,684,10
563,687,10
563,751,10
563,758,10
563,785,10
563,786,10
563,796,10
563,815,10
563,828,10
563,829,10
563,830,10
563,857,10
563,863,10
563,864,10
563,868,10
563,869,10
563,878,10
563,880,10
563,913,10
563,925,10
563,956,10
563,966,10
563,973,10
563,980,10
563,1010,10
563,1012,10
563,1017,10
563,1026,10
563,1160,10
563,1164,10
563,1166,10
563,1211,10
563,1246,10
563,1253,10
563,1270,10
563,1272,10
563,1273,10
563,1274,10
563,1276,10
563,1319,10
563,1324,10
563,1330,10
563,1348,10
563,1354,10
563,1369,10
563,1382,10
563,1383,10
563,1389,10
563,1397,10
563,1399,10
563,1415,10
563,1416,10
563,1450,10
563,1451,10
563,1452,10
563,1453,10
563,1454,10
563,1455,10
563,1456,10
563,1462,10
563,1463,10
563,1500,10
563,1518,10
563,1519,10
563,1528,10
563,1529,10
563,1531,10
563,1545,10
563,1547,10
563,1548,10
563,1549,10
563,1555,10
563,1556,10
563,1557,10
563,1558,10
563,1559,10
563,1562,10
563,1564,10
563,1565,10
563,1566,10
563,1570,10
563,1573,10
563,1577,10
563,1581,10
563,1584,10
563,1589,10
563,1650,10
563,1659,10
563,1663,10
563,1673,10
563,1703,10
563,1706,10
563,1707,10
563,1708,10
563,1720,10
563,1726,10
563,1800,10
563,1833,10
563,1846,10
563,1866,10
563,1867,10
563,1868,10
563,1875,10
563,1876,10
563,1879,10
563,1885,10
563,1896,10
563,1897,10
563,1898,10
563,1900,10
563,1911,10
563,1912,10
563,1913,10
563,1915,10
563,1919,10
563,1920,10
563,1923,10
584,47,10
584,66,10
584,67,10
584,68,10
584,70,10
584,73,10
584,77,10
584,86,10
584,87,10
584,88,10
584,90,10
584,96,10
584,97,10
584,98,10
584,99,10
584,102,10
584,103,10
584,105,10
584,106,10
584,167,10
584,231,10
584,248,10
584,249,10
584,392,10
584,496,10
584,499,10
584,501,10
584,515,10
584,529,10
584,532,10
584,547,10
584,548,10
584,558,10
584,562,10
584,563,10
584,613,10
584,614,10
584,655,10
584,660,10
584,661,10
584,666,10
584,668,10
584,679,10
584,684,10
584,687,10
584,751,10
584,758,10
584,785,10
584,786,10
584,796,10
584,815,10
584,828,10
584,829,10
584,830,10
584,857,10
584,863,10
584,864,10
584,868,10
584,869,10
584,878,10
584,880,10
584,913,10
584,925,10
584,956,10
584,966,10
584,973,10
584,980,10
584,1010,10
584,1012,10
584,1017,10
584,1026,10
584,1160,10
584,1164,10
584,1166,10
584,1211,10
584,1246,10
584,1253,10
584,1270,10
584,1272,10
584,1273,10
584,1274,10
584,1276,10
584,1319,10
584,1324,10
584,1330,10
584,1348,10
584,1354,10
584,1369,10
584,1382,10
584,1383,10
584,1389,10
584,1397,10
584,1399,10
584,1415,10
584,1416,10
584,1450,10
584,1451,10
584,1452,10
584,1453,10
584,1454,10
584,1455,10
584,1456,10
584,1462,10
584,1463,10
584,1500,10
584,1518,10
584,1519,10
584,1528,10
584,1529,10
584,1531,10
584,1545,10
584,1547,10
584,1548,10
584,1549,10
584,1555,10
584,1556,10
584,1557,10
584,1558,10
584,1559,10
584,1562,10
584,1564,10
584,1565,10
584,1566,10
584,1570,10
584,1573,10
584,1577,10
584,1581,10
584,1584,10
584,1589,10
584,1650,10
584,1659,10
584,1663,10
584,1673,10
584,1703,10
584,1706,10
584,1707,10
584,1708,10
584,1720,10
584,1726,10
584,1800,10
584,1833,10
584,1846,10
584,1866,10
584,1867,10
584,1868,10
584,1875,10
584,1876,10
584,1879,10
584,1885,10
584,1896,10
584,1897,10
584,1898,10
584,1900,10
584,1911,10
584,1912,10
584,1913,10
584,1915,10
584,1919,10
584,1920,10
584,1923,10
613,47,10
613,66,10
613,67,10
613,68,10
613,70,10
613,73,10
613,77,10
613,86,10
613,87,10
613,88,10
613,90,10
613,96,10
613,97,10
613,98,10
613,99,10
613,102,10
613,103,10
613,105,10
613,106,10
613,167,10
613,231,10
613,248,10
613,249,10
613,392,10
613,496,10
613,499,10
613,501,10
613,515,10
613,529,10
613,532,10
613,547,10
613,548,10
613,558,10
613,562,10
613,563,10
613,584,10
613,614,10
613,655,10
613,660,10
613,661,10
613,666,10
613,668,10
613,679,10
613,684,10
613,687,10
613,751,10
613,758,10
613,785,10
613,786,10
613,796,10
613,815,10
613,828,10
613,829,10
613,830,10
613,857,10
613,863,10
613,864,10
613,868,10
613,869,10
613,878,10
613,880,10
613,913,10
613,925,10
613,956,10
613,966,10
613,973,10
613,980,10
613,1010,10
613,1012,10
613,1017,10
613,1026,10
613,1160,10
613,1164,10
613,1166,10
613,1211,10
613,1246,10
613,1253,10
613,1270,10
613,1272,10
613,1273,10
613,1274,10
613,1276,10
613,1319,10
613,1324,10
613,1330,10
613,1348,10
613,1354,10
613,1369,10
613,1382,10
613,1383,10
613,1389,10
613,1397,10
613,1399,10
613,1415,10
613,1416,10
613,1450,10
613,1451,10
613,1452,10
613,1453,10
613,1454,10
613,1455,10
613,1456,10
613,1462,10
613,1463,10
613,1500,10
613,1518,10
613,1519,10
613,1528,10
613,1529,10
613,1531,10
613,1545,10
613,1547,10
613,1548,10
613,1549,10
613,1555,10
613,1556,10
613,1557,10
613,1558,10
613,1559,10
613,1562,10
613,1564,10
613,1565,10
613,1566,10
613,1570,10
613,1573,10
613,1577,10
613,1581,10
613,1584,10
613,1589,10
613,1650,10
613,1659,10
613,1663,10
613,1673,10
613,1703,10
613,1706,10
613,1707,10
613,1708,10
613,1720,10
613,1726,10
613,1800,10
613,1833,10
613,1846,10
613,1866,10
613,1867,10
613,1868,10
613,1875,10
613,1876,10
613,1879,10
613,1885,10
613,1896,10
613,1897,10
613,1898,10
613,1900,10
613,1911,10
613,1912,10
613,1913,10
613,1915,10
613,1919,10
613,1920,10
613,1923,10
614,47,10
614,66,10
614,67,10
614,68,10
614,70,10
614,73,10
614,77,10
614,86,10
614,87,10
614,88,10
614,90,10
614,96,10
614,97,10
614,98,10
614,99,10
614,102,10
614,103,10
614,105,10
614,106,10
614,167,10
614,231,10
614,248,10
614,249,10
614,392,10
614,496,10
614,499,10
614,501,10
614,515,10
614,529,10
614,532,10
614,547,10
614,548,10
614,558,10
614,562,10
614,563,10
614,584,10
614,613,10
614,655,10
614,660,10
614,661,10
614,666,10
614,668,10
614,679,10
614,684,10
614,687,10
614,751,10
614,758,10
614,785,10
614,786,10
614,796,10
614,815,10
614,828,10
614,829,10
614,830,10
614,857,10
614,863,10
614,864,10
614,868,10
614,869,10
614,878,10
614,880,10
614,913,10
614,925,10
614,956,10
614,966,10
614,973,10
614,980,10
614,1010,10
614,1012,10
614,1017,10
614,1026,10
614,1160,10
614,1164,10
614,1166,10
614,1211,10
614,1246,10
614,1253,10
614,1270,10
614,1272,10
614,1273,10
614,1274,10
614,1276,10
614,1319,10
614,1324,10
614,1330,10
614,1348,10
614,1354,10
614,1369,10
614,1382,10
614,1383,10
614,1389,10
614,1397,10
614,1399,10
614,1415,10
614,1416,10
614,1450,10
614,1451,10
614,1452,10
614,1453,10
614,1454,10
614,1455,10
614,1456,10
614,1462,10
614,1463,10
614,1500,10
614,1518,10
614,1519,10
614,1528,10
614,1529,10
614,1531,10
614,1545,10
614,1547,10
614,1548,10
614,1549,10
614,1555,10
614,1556,10
614,1557,10
614,1558,10
614,1559,10
614,1562,10
614,1564,10
614,1565,10
614,1566,10
614,1570,10
614,1573,10
614,1577,10
614,1581,10
614,1584,10
614,1589,10
614,1650,10
614,1659,10
614,1663,10
614,1673,10
614,1703,10
614,1706,10
614,1707,10
614,1708,10
614,1720,10
614,1726,10
614,1800,10
614,1833,10
614,1846,10
614,1866,10
614,1867,10
614,1868,10
614,1875,10
614,1876,10
614,1879,10
614,1885,10
614,1896,10
614,1897,10
614,1898,10
614,1900,10
614,1911,10
614,1912,10
614,1913,10
614,1915,10
614,1919,10
614,1920,10
614,1923,10
655,47,10
655,66,10
655,67,10
655,68,10
655,70,10
655,73,10
655,77,10
655,86,10
655,87,10
655,88,10
655,90,10
655,96,10
655,97,10
655,98,10
655,99,10
655,102,10
655,103,10
655,105,10
655,106,10
655,167,10
655,231,10
655,248,10
655,249,10
655,392,10
655,496,10
655,499,10
655,501,10
655,515,10
655,529,10
655,532,10
655,547,10
655,548,10
655,558,10
655,562,10
655,563,10
655,584,10
655,613,10
655,614,10
655,660,10
655,661,10
655,666,10
655,668,10
655,679,10
655,684,10
655,687,10
655,751,10
655,758,10
655,785,10
655,786,10
655,796,10
655,815,10
655,828,10
655,829,10
655,830,10
655,857,10
655,863,10
655,864,10
655,868,10
655,869,10
655,878,10
655,880,10
655,913,10
655,925,10
655,956,10
655,966,10
655,973,10
655,980,10
655,1010,10
655,1012,10
655,1017,10
655,1026,10
655,1160,10
655,1164,10
655,1166,10
655,1211,10
655,1246,10
655,1253,10
655,1270,10
655,1272,10
655,1273,10
655,1274,10
655,1276,10
655,1319,10
655,1324,10
655,1330,10
655,1348,10
655,1354,10
655,1369,10
655,1382,10
655,1383,10
655,1389,10
655,1397,10
655,1399,10
655,1415,10
655,1416,10
655,1450,10
655,1451,10
655,1452,10
655,1453,10
655,1454,10
655,1455,10
655,1456,10
655,1462,10
655,1463,10
655,1500,10
655,1518,10
655,1519,10
655,1528,10
655,1529,10
655,1531,10
655,1545,10
655,1547,10
655,1548,10
655,1549,10
655,1555,10
655,1556,10
655,1557,10
655,1558,10
655,1559,10
655,1562,10
655,1564,10
655,1565,10
655,1566,10
655,1570,10
655,1573,10
655,1577,10
655,1581,10
655,1584,10
655,1589,10
655,1650,10
655,1659,10
655,1663,10
655,1673,10
655,1703,10
655,1706,10
655,1707,10
655,1708,10
655,1720,10
655,1726,10
655,1800,10
655,1833,10
655,1846,10
655,1866,10
655,1867,10
655,1868,10
655,1875,10
655,1876,10
655,1879,10
655,1885,10
655,1896,10
655,1897,10
655,1898,10
655,1900,10
655,1911,10
655,1912,10
655,1913,10
655,1915,10
655,1919,10
655,1920,10
655,1923,10
660,47,10
660,66,10
660,67,10
660,68,10
660,70,10
660,73,10
660,77,10
660,86,10
660,87,10
660,88,10
660,90,10
660,96,10
660,97,10
660,98,10
660,99,10
660,102,10
660,103,10
660,105,10
660,106,10
660,167,10
660,231,10
660,248,10
660,249,10
660,392,10
660,496,10
660,499,10
660,501,10
660,515,10
660,529,10
660,532,10
660,547,10
660,548,10
660,558,10
660,562,10
660,563,10
660,584,10
660,613,10
660,614,10
660,655,10
660,661,10
660,666,10
660,668,10
660,679,10
660,684,10
660,687,10
660,751,10
660,758,10
660,785,10
660,786,10
660,796,10
660,815,10
660,828,10
660,829,10
660,830,10
660,857,10
660,863,10
660,864,10
660,868,10
660,869,10
660,878,10
660,880,10
660,913,10
660,925,10
660,956,10
660,966,10
660,973,10
660,980,10
660,1010,10
660,1012,10
660,1017,10
660,1026,10
660,1160,10
660,1164,10
660,1166,10
660,1211,10
660,1246,10
660,1253,10
660,1270,10
660,1272,10
660,1273,10
660,1274,10
660,1276,10
660,1319,10
660,1324,10
660,1330,10
660,1348,10
660,1354,10
660,1369,10
660,1382,10
660,1383,10
660,1389,10
660,1397,10
660,1399,10
660,1415,10
660,1416,10
660,1450,10
660,1451,10
660,1452,10
660,1453,10
660,1454,10
660,1455,10
660,1456,10
660,1462,10
660,1463,10
660,1500,10
660,1518,10
660,1519,10
660,1528,10
660,1529,10
660,1531,10
660,1545,10
660,1547,10
660,1548,10
660,1549,10
660,1555,10
660,1556,10
660,1557,10
660,1558,10
660,1559,10
660,1562,10
660,1564,10
660,1565,10
660,1566,10
660,1570,10
660,1573,10
660,1577,10
660,1581,10
660,1584,10
660,1589,10
660,1650,10
660,1659,10
660,1663,10
660,1673,10
660,1703,10
660,1706,10
660,1707,10
660,1708,10
660,1720,10
660,1726,10
660,1800,10
660,1833,10
660,1846,10
660,1866,10
660,1867,10
660,1868,10
660,1875,10
660,1876,10
660,1879,10
660,1885,10
660,1896,10
660,1897,10
660,1898,10
660,1900,10
660,1911,10
660,1912,10
660,1913,10
660,1915,10
660,1919,10
660,1920,10
660,1923,10
661,47,10
661,66,10
661,67,10
661,68,10
661,70,10
661,73,10
661,77,10
661,86,10
661,87,10
661,88,10
661,90,10
661,96,10
661,97,10
661,98,10
661,99,10
661,102,10
661,103,10
661,105,10
661,106,10
661,167,10
661,231,10
661,248,10
661,249,10
661,392,10
661,496,10
661,499,10
661,501,10
661,515,10
661,529,10
661,532,10
661,547,10
661,548,10
661,558,10
661,562,10
661,563,10
661,584,10
661,613,10
661,614,10
661,655,10
661,660,10
661,666,10
661,668,10
661,679,10
661,684,10
661,687,10
661,751,10
661,758,10
661,785,10
661,786,10
661,796,10
661,815,10
661,828,10
661,829,10
661,830,10
661,857,10
661,863,10
661,864,10
661,868,10
661,869,10
661,878,10
661,880,10
661,913,10
661,925,10
661,956,10
661,966,10
661,973,10
661,980,10
661,1010,10
661,1012,10
661,1017,10
661,1026,10
661,1160,10
661,1164,10
661,1166,10
661,1211,10
661,1246,10
661,1253,10
661,1270,10
661,1272,10
661,1273,10
661,1274,10
661,1276,10
661,1319,10
661,1324,10
661,1330,10
661,1348,10
661,1354,10
661,1369,10
661,1382,10
661,1383,10
661,1389,10
661,1397,10
661,1399,10
661,1415,10
661,1416,10
661,1450,10
661,1451,10
661,1452,10
661,1453,10
661,1454,10
661,1455,10
661,1456,10
661,1462,10
661,1463,10
661,1500,10
661,1518,10
661,1519,10
661,1528,10
661,1529,10
661,1531,10
661,1545,10
661,1547,10
661,1548,10
661,1549,10
661,1555,10
661,1556,10
661,1557,10
661,1558,10
661,1559,10
661,1562,10
661,1564,10
661,1565,10
661,1566,10
661,1570,10
661,1573,10
661,1577,10
661,1581,10
661,1584,10
661,1589,10
661,1650,10
661,1659,10
661,1663,10
661,1673,10
661,1703,10
661,1706,10
661,1707,10
661,1708,10
661,1720,10
661,1726,10
661,1800,10
661,1833,10
661,1846,10
661,1866,10
661,1867,10
661,1868,10
661,1875,10
661,1876,10
661,1879,10
661,1885,10
661,1896,10
661,1897,10
661,1898,10
661,1900,10
661,1911,10
661,1912,10
661,1913,10
661,1915,10
661,1919,10
661,1920,10
661,1923,10
666,47,10
666,66,10
666,67,10
666,68,10
666,70,10
666,73,10
666,77,10
666,86,10
666,87,10
666,88,10
666,90,10
666,96,10
666,97,10
666,98,10
666,99,10
666,102,10
666,103,10
666,105,10
666,106,10
666,167,10
666,231,10
666,248,10
666,249,10
666,392,10
666,496,10
666,499,10
666,501,10
666,515,10
666,529,10
666,532,10
666,547,10
666,548,10
666,558,10
666,562,10
666,563,10
666,584,10
666,613,10
666,614,10
666,655,10
666,660,10
666,661,10
666,668,10
666,679,10
666,684,10
666,687,10
666,751,10
666,758,10
666,785,10
666,786,10
666,796,10
666,815,10
666,828,10
666,829,10
666,830,10
666,857,10
666,863,10
666,864,10
666,868,10
666,869,10
666,878,10
666,880,10
666,913,10
666,925,10
666,956,10
666,966,10
666,973,10
666,980,10
666,1010,10
666,1012,10
666,1017,10
666,1026,10
666,1160,10
666,1164,10
666,1166,10
666,1211,10
666,1246,10
666,1253,10
666,1270,10
666,1272,10
666,1273,10
666,1274,10
666,1276,10
666,1319,10
666,1324,10
666,1330,10
666,1348,10
666,1354,10
666,1369,10
666,1382,10
666,1383,10
666,1389,10
666,1397,10
666,1399,10
666,1415,10
666,1416,10
666,1450,10
666,1451,10
666,1452,10
666,1453,10
666,1454,10
666,1455,10
666,1456,10
666,1462,10
666,1463,10
666,1500,10
666,1518,10
666,1519,10
666,1528,10
666,1529,10
666,1531,10
666,1545,10
666,1547,10
666,1548,10
666,1549,10
666,1555,10
666,1556,10
666,1557,10
666,1558,10
666,1559,10
666,1562,10
666,1564,10
666,1565,10
666,1566,10
666,1570,10
666,1573,10
666,1577,10
666,1581,10
666,1584,10
666,1589,10
666,1650,10
666,1659,10
666,1663,10
666,1673,10
666,1703,10
666,1706,10
666,1707,10
666,1708,10
666,1720,10
666,1726,10
666,1800,10
666,1833,10
666,1846,10
666,1866,10
666,1867,10
666,1868,10
666,1875,10
666,1876,10
666,1879,10
666,1885,10
666,1896,10
666,1897,10
666,1898,10
666,1900,10
666,1911,10
666,1912,10
666,1913,10
666,1915,10
666,1919,10
666,1920,10
666,1923,10
668,47,10
668,66,10
668,67,10
668,68,10
668,70,10
668,73,10
668,77,10
668,86,10
668,87,10
668,88,10
668,90,10
668,96,10
668,97,10
668,98,10
668,99,10
668,102,10
668,103,10
668,105,10
668,106,10
668,167,10
668,231,10
668,248,10
668,249,10
668,392,10
668,496,10
668,499,10
668,501,10
668,515,10
668,529,10
668,532,10
668,547,10
668,548,10
668,558,10
668,562,10
668,563,10
668,584,10
668,613,10
668,614,10
668,655,10
668,660,10
668,661,10
668,666,10
668,679,10
668,684,10
668,687,10
668,751,10
668,758,10
668,785,10
668,786,10
668,796,10
668,815,10
668,828,10
668,829,10
668,830,10
668,857,10
668,863,10
668,864,10
668,868,10
668,869,10
668,878,10
668,880,10
668,913,10
668,925,10
668,956,10
668,966,10
668,973,10
668,980,10
668,1010,10
668,1012,10
668,1017,10
668,1026,10
668,1160,10
668,1164,10
668,1166,10
668,1211,10
668,1246,10
668,1253,10
668,1270,10
668,1272,10
668,1273,10
668,1274,10
668,1276,10
668,1319,10
668,1324,10
668,1330,10
668,1348,10
668,1354,10
668,1369,10
668,1382,10
668,1383,10
668,1389,10
668,1397,10
668,1399,10
668,1415,10
668,1416,10
668,1450,10
668,1451,10
668,1452,10
668,1453,10
668,1454,10
668,1455,10
668,1456,10
668,1462,10
668,1463,10
668,1500,10
668,1518,10
668,1519,10
668,1528,10
668,1529,10
668,1531,10
668,1545,10
668,1547,10
668,1548,10
668,1549,10
668,1555,10
668,1556,10
668,1557,10
668,1558,10
668,1559,10
668,1562,10
668,1564,10
668,1565,10
668,1566,10
668,1570,10
668,1573,10
668,1577,10
668,1581,10
668,1584,10
668,1589,10
668,1650,10
668,1659,10
668,1663,10
668,1673,10
668,1703,10
668,1706,10
668,1707,10
668,1708,10
668,1720,10
668,1726,10
668,1800,10
668,1833,10
668,1846,10
668,1866,10
668,1867,10
668,1868,10
668,1875,10
668,1876,10
668,1879,10
668,1885,10
668,1896,10
668,1897,10
668,1898,10
668,1900,10
668,1911,10
668,1912,10
668,1913,10
668,1915,10
668,1919,10
668,1920,10
668,1923,10
679,47,10
679,66,10
679,67,10
679,68,10
679,70,10
679,73,10
679,77,10
679,86,10
679,87,10
679,88,10
679,90,10
679,96,10
679,97,10
679,98,10
679,99,10
679,102,10
679,103,10
679,105,10
679,106,10
679,167,10
679,231,10
679,248,10
679,249,10
679,392,10
679,496,10
679,499,10
679,501,10
679,515,10
679,529,10
679,532,10
679,547,10
679,548,10
679,558,10
679,562,10
679,563,10
679,584,10
679,613,10
679,614,10
679,655,10
679,660,10
679,661,10
679,666,10
679,668,10
679,684,10
679,687,10
679,751,10
679,758,10
679,785,10
679,786,10
679,796,10
679,815,10
679,828,10
679,829,10
679,830,10
679,857,10
679,863,10
679,864,10
679,868,10
679,869,10
679,878,10
679,880,10
679,913,10
679,925,10
679,956,10
679,966,10
679,973,10
679,980,10
679,1010,10
679,1012,10
679,1017,10
679,1026,10
679,1160,10
679,1164,10
679,1166,10
679,1211,10
679,1246,10
679,1253,10
679,1270,10
679,1272,10
679,1273,10
679,1274,10
679,1276,10
679,1319,10
679,1324,10
679,1330,10
679,1348,10
679,1354,10
679,1369,10
679,1382,10
679,1383,10
679,1389,10
679,1397,10
679,1399,10
679,1415,10
679,1416,10
679,1450,10
679,1451,10
679,1452,10
679,1453,10
679,1454,10
679,1455,10
679,1456,10
679,1462,10
679,1463,10
679,1500,10
679,1518,10
679,1519,10
679,1528,10
679,1529,10
679,1531,10
679,1545,10
679,1547,10
679,1548,10
679,1549,10
679,1555,10
679,1556,10
679,1557,10
679,1558,10
679,1559,10
679,1562,10
679,1564,10
679,1565,10
679,1566,10
679,1570,10
679,1573,10
679,1577,10
679,1581,10
679,1584,10
679,1589,10
679,1650,10
679,1659,10
679,1663,10
679,1673,10
679,1703,10
679,1706,10
679,1707,10
679,1708,10
679,1720,10
679,1726,10
679,1800,10
679,1833,10
679,1846,10
679,1866,10
679,1867,10
679,1868,10
679,1875,10
679,1876,10
679,1879,10
679,1885,10
679,1896,10
679,1897,10
679,1898,10
679,1900,10
679,1911,10
679,1912,10
679,1913,10
679,1915,10
679,1919,10
679,1920,10
679,1923,10
684,47,10
684,66,10
684,67,10
684,68,10
684,70,10
684,73,10
684,77,10
684,86,10
684,87,10
684,88,10
684,90,10
684,96,10
684,97,10
684,98,10
684,99,10
684,102,10
684,103,10
684,105,10
684,106,10
684,167,10
684,231,10
684,248,10
684,249,10
684,392,10
684,496,10
684,499,10
684,501,10
684,515,10
684,529,10
684,532,10
684,547,10
684,548,10
684,558,10
684,562,10
684,563,10
684,584,10
684,613,10
684,614,10
684,655,10
684,660,10
684,661,10
684,666,10
684,668,10
684,679,10
684,687,10
684,751,10
684,758,10
684,785,10
684,786,10
684,796,10
684,815,10
684,828,10
684,829,10
684,830,10
684,857,10
684,863,10
684,864,10
684,868,10
684,869,10
684,878,10
684,880,10
684,913,10
684,925,10
684,956,10
684,966,10
684,973,10
684,980,10
684,1010,10
684,1012,10
684,1017,10
684,1026,10
684,1160,10
684,1164,10
684,1166,10
684,1211,10
684,1246,10
684,1253,10
684,1270,10
684,1272,10
684,1273,10
684,1274,10
684,1276,10
684,1319,10
684,1324,10
684,1330,10
684,1348,10
684,1354,10
684,1369,10
684,1382,10
684,1383,10
684,1389,10
684,1397,10
684,1399,10
684,1415,10
684,1416,10
684,1450,10
684,1451,10
684,1452,10
684,1453,10
684,1454,10
684,1455,10
684,1456,10
684,1462,10
684,1463,10
684,1500,10
684,1518,10
684,1519,10
684,1528,10
684,1529,10
684,1531,10
684,1545,10
684,1547,10
684,1548,10
684,1549,10
684,1555,10
684,1556,10
684,1557,10
684,1558,10
684,1559,10
684,1562,10
684,1564,10
684,1565,10
684,1566,10
684,1570,10
684,1573,10
684,1577,10
684,1581,10
684,1584,10
684,1589,10
684,1650,10
684,1659,10
684,1663,10
684,1673,10
684,1703,10
684,1706,10
684,1707,10
684,1708,10
684,1720,10
684,1726,10
684,1800,10
684,1833,10
684,1846,10
684,1866,10
684,1867,10
684,1868,10
684,1875,10
684,1876,10
684,1879,10
684,1885,10
684,1896,10
684,1897,10
684,1898,10
684,1900,10
684,1911,10
684,1912,10
684,1913,10
684,1915,10
684,1919,10
684,1920,10
684,1923,10
687,47,10
687,66,10
687,67,10
687,68,10
687,70,10
687,73,10
687,77,10
687,86,10
687,87,10
687,88,10
687,90,10
687,96,10
687,97,10
687,98,10
687,99,10
687,102,10
687,103,10
687,105,10
687,106,10
687,167,10
687,231,10
687,248,10
687,249,10
687,392,10
687,496,10
687,499,10
687,501,10
687,515,10
687,529,10
687,532,10
687,547,10
687,548,10
687,558,10
687,562,10
687,563,10
687,584,10
687,613,10
687,614,10
687,655,10
687,660,10
687,661,10
687,666,10
687,668,10
687,679,10
687,684,10
687,751,10
687,758,10
687,785,10
687,786,10
687,796,10
687,815,10
687,828,10
687,829,10
687,830,10
687,857,10
687,863,10
687,864,10
687,868,10
687,869,10
687,878,10
687,880,10
687,913,10
687,925,10
687,956,10
687,966,10
687,973,10
687,980,10
687,1010,10
687,1012,10
687,1017,10
687,1026,10
687,1160,10
687,1164,10
687,1166,10
687,1211,10
687,1246,10
687,1253,10
687,1270,10
687,1272,10
687,1273,10
687,1274,10
687,1276,10
687,1319,10
687,1324,10
687,1330,10
687,1348,10
687,1354,10
687,1369,10
687,1382,10
687,1383,10
687,1389,10
687,1397,10
687,1399,10
687,1415,10
687,1416,10
687,1450,10
687,1451,10
687,1452,10
687,1453,10
687,1454,10
687,1455,10
687,1456,10
687,1462,10
687,1463,10
687,1500,10
687,1518,10
687,1519,10
687,1528,10
687,1529,10
687,1531,10
687,1545,10
687,1547,10
687,1548,10
687,1549,10
687,1555,10
687,1556,10
687,1557,10
687,1558,10
687,1559,10
687,1562,10
687,1564,10
687,1565,10
687,1566,10
687,1570,10
687,1573,10
687,1577,10
687,1581,10
687,1584,10
687,1589,10
687,1650,10
687,1659,10
687,1663,10
687,1673,10
687,1703,10
687,1706,10
687,1707,10
687,1708,10
687,1720,10
687,1726,10
687,1800,10
687,1833,10
687,1846,10
687,1866,10
687,1867,10
687,1868,10
687,1875,10
687,1876,10
687,1879,10
687,1885,10
687,1896,10
687,1897,10
687,1898,10
687,1900,10
687,1911,10
687,1912,10
687,1913,10
687,1915,10
687,1919,10
687,1920,10
687,1923,10
751,47,10
751,66,10
751,67,10
751,68,10
751,70,10
751,73,10
751,77,10
751,86,10
751,87,10
751,88,10
751,90,10
751,96,10
751,97,10
751,98,10
751,99,10
751,102,10
751,103,10
751,105,10
751,106,10
751,167,10
751,231,10
751,248,10
751,249,10
751,392,10
751,496,10
751,499,10
751,501,10
751,515,10
751,529,10
751,532,10
751,547,10
751,548,10
751,558,10
751,562,10
751,563,10
751,584,10
751,613,10
751,614,10
751,655,10
751,660,10
751,661,10
751,666,10
751,668,10
751,679,10
751,684,10
751,687,10
751,758,10
751,785,10
751,786,10
751,796,10
751,815,10
751,828,10
751,829,10
751,830,10
751,857,10
751,863,10
751,864,10
751,868,10
751,869,10
751,878,10
751,880,10
751,913,10
751,925,10
751,956,10
751,966,10
751,973,10
751,980,10
751,1010,10
751,1012,10
751,1017,10
751,1026,10
751,1160,10
751,1164,10
751,1166,10
751,1211,10
751,1246,10
751,1253,10
751,1270,10
751,1272,10
751,1273,10
751,1274,10
751,1276,10
751,1319,10
751,1324,10
751,1330,10
751,1348,10
751,1354,10
751,1369,10
751,1382,10
751,1383,10
751,1389,10
751,1397,10
751,1399,10
751,1415,10
751,1416,10
751,1450,10
751,1451,10
751,1452,10
751,1453,10
751,1454,10
751,1455,10
751,1456,10
751,1462,10
751,1463,10
751,1500,10
751,1518,10
751,1519,10
751,1528,10
751,1529,10
751,1531,10
751,1545,10
751,1547,10
751,1548,10
751,1549,10
751,1555,10
751,1556,10
751,1557,10
751,1558,10
751,1559,10
751,1562,10
751,1564,10
751,1565,10
751,1566,10
751,1570,10
751,1573,10
751,1577,10
751,1581,10
751,1584,10
751,1589,10
751,1650,10
751,1659,10
751,1663,10
751,1673,10
751,1703,10
751,1706,10
751,1707,10
751,1708,10
751,1720,10
751,1726,10
751,1800,10
751,1833,10
751,1846,10
751,1866,10
751,1867,10
751,1868,10
751,1875,10
751,1876,10
751,1879,10
751,1885,10
751,1896,10
751,1897,10
751,1898,10
751,1900,10
751,1911,10
751,1912,10
751,1913,10
751,1915,10
751,1919,10
751,1920,10
